Fraud Detection,Fraud Detection,module,Magento_Authorizenet,,,,
Fraud Filters,Fraud Filters,module,Magento_Authorizenet,,,,
Gateway error: %1,Gateway error: %1,module,Magento_Authorizenet,,,,
Gateway URL,Gateway URL,module,Magento_Authorizenet,,,,
Invalid amount for capture.,Invalid amount for capture.,module,Magento_Authorizenet,,,,
Invalid amount for refund.,Invalid amount for refund.,module,Magento_Authorizenet,,,,
Invalid transaction ID.,Invalid transaction ID.,module,Magento_Authorizenet,,,,
Maximum Order Total,Maximum Order Total,module,Magento_Authorizenet,,,,
Merchant MD5,Merchant MD5,module,Magento_Authorizenet,,,,
Merchant's Email,Merchant's Email,module,Magento_Authorizenet,,,,
Minimum Order Total,Total Order Minimum,module,Magento_Authorizenet,,,,
New Order Status,Status Order Baru,module,Magento_Authorizenet,,,,
Order saving error: %1,Order saving error: %1,module,Magento_Authorizenet,,,,
Payment Action,Payment Action,module,Magento_Authorizenet,,,,
Payment capturing error.,Payment capturing error.,module,Magento_Authorizenet,,,,
Payment from Applicable Countries,Payment from Applicable Countries,module,Magento_Authorizenet,,,,
Payment from Specific Countries,Payment from Specific Countries,module,Magento_Authorizenet,,,,
Payment refunding error.,Payment refunding error.,module,Magento_Authorizenet,,,,
Payment voiding error.,Payment voiding error.,module,Magento_Authorizenet,,,,
Place Order,Order,module,Magento_Authorizenet,,,,
Please choose a payment method.,Silakan pilh metode pembayaran,module,Magento_Authorizenet,,,,
Please enter a transaction ID to authorize this payment.,Masukkan ID transaksi untuk autorisasi pembayaran ini,module,Magento_Authorizenet,,,,
refund,refund,module,Magento_Authorizenet,,,,
Something went wrong in the payment gateway.,Terjadi kesalahan pada payment gateway,module,Magento_Authorizenet,,,,
Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.,Terjadi kesalahan: jumlah yang dibayarkan tidak sesuai dengan jumlah yang ada di order.  Masukkan angka yang benar dan coba lagi,module,Magento_Authorizenet,,,,
Sort Order,Sort Order,module,Magento_Authorizenet,,,,
successful.,Sukses,module,Magento_Authorizenet,,,,
Test Mode,Test Mode,module,Magento_Authorizenet,,,,
The transaction was declined because the response hash validation failed.,The transaction was declined because the response hash validation failed.,module,Magento_Authorizenet,,,,
There was a payment authorization error.,There was a payment authorization error.,module,Magento_Authorizenet,,,,
This payment didn't work out because we can't find this order.,Pembayaran ini tidak valid karena kami tidak dapat menemukan order Anda,module,Magento_Authorizenet,,,,
Title,Title,module,Magento_Authorizenet,,,,
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Transaction %1 has been approved. Amount %2. Transaction status is ""%3""",module,Magento_Authorizenet,,,,
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.",module,Magento_Authorizenet,,,,
Transaction Details URL,Transaction Details URL,module,Magento_Authorizenet,,,,
Transaction Key,Transaction Key,module,Magento_Authorizenet,,,,
Unable to get transaction details. Try again later.,Unable to get transaction details. Try again later.,module,Magento_Authorizenet,,,,
Unable to place order. Please try again later.,Tidak dapat membuat order. Silakan coba beberapa saat lagi,module,Magento_Authorizenet,,,,
void,void,module,Magento_Authorizenet,,,,
We can't process your order right now. Please try again later.,Kami tidak dapat memroses order Anda. Silakan coba beberapa saat lagi,module,Magento_Authorizenet,,,,
You created the order.,Anda telah membuat pemesanan.,module,Magento_Authorizenet,,,,
-- Please Select --,Pilih ,module,Magento_Backend,,,,
%1 cache type(s) disabled.,%1 cache type(s) disabled.,module,Magento_Backend,,,,
%1 cache type(s) enabled.,%1 cache type(s) enabled.,module,Magento_Backend,,,,
%1 cache type(s) refreshed.,%1 cache type(s) refreshed.,module,Magento_Backend,,,,
[ deleted ],[ deleted ],module,Magento_Backend,,,,
[deleted],[deleted],module,Magento_Backend,,,,
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>",module,Magento_Backend,,,,
"<strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).","<strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).",module,Magento_Backend,,,,
2YTD,2YTD,module,Magento_Backend,,,,
About the calendar,About the calendar,module,Magento_Backend,,,,
Access denied,Access denied,module,Magento_Backend,,,,
Access Denied.,Access Denied.,module,Magento_Backend,,,,
Account Information,Informasi Akun,module,Magento_Backend,,,,
Account Setting,Atur Akun,module,Magento_Backend,,,,
Actions,Actions,module,Magento_Backend,,,,
Add Block Names to Hints,Add Block Names to Hints,module,Magento_Backend,,,,
Add Design Change,Add Design Change,module,Magento_Backend,,,,
Add New,Tambah baru,module,Magento_Backend,,,,
Add New Image,Tambah gambar baru,module,Magento_Backend,,,,
Add Secret Key to URLs,Add Secret Key to URLs,module,Magento_Backend,,,,
Add Store Code to Urls,Add Store Code to Urls,module,Magento_Backend,,,,
Additional Cache Management,Additional Cache Management,module,Magento_Backend,,,,
Additional Settings,Pengaturan tambahan,module,Magento_Backend,,,,
Admin,Admin,module,Magento_Backend,,,,
Admin Base URL,Admin Base URL,module,Magento_Backend,,,,
Admin Session Lifetime (seconds),Admin Session Lifetime (seconds),module,Magento_Backend,,,,
Admin session lifetime must be greater than or equal to 60 seconds,Admin session lifetime must be greater than or equal to 60 seconds,module,Magento_Backend,,,,
Admin session lifetime must be less than or equal to 31536000 seconds (one year),Admin session lifetime must be less than or equal to 31536000 seconds (one year),module,Magento_Backend,,,,
Admin User Emails,Admin User Emails,module,Magento_Backend,,,,
Advanced,Advanced,module,Magento_Backend,,,,
All Cache,All Cache,module,Magento_Backend,,,,
All Countries,All Countries,module,Magento_Backend,,,,
All Files,All Files,module,Magento_Backend,,,,
All Store Views,All Store Views,module,Magento_Backend,,,,
All Stores,All Stores,module,Magento_Backend,,,,
All Websites,All Websites,module,Magento_Backend,,,,
Allow Countries,Allow Countries,module,Magento_Backend,,,,
Allow everything,Allow everything,module,Magento_Backend,,,,
Allow Symlinks,Allow Symlinks,module,Magento_Backend,,,,
Allows customers to stay logged in when switching between different stores.,Allows customers to stay logged in when switching between different stores.,module,Magento_Backend,,,,
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.",module,Magento_Backend,,,,
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.",module,Magento_Backend,,,,
Amounts,Amounts,module,Magento_Backend,,,,
An error occurred while clearing the image cache.,An error occurred while clearing the image cache.,module,Magento_Backend,,,,
An error occurred while clearing the JavaScript/CSS cache.,An error occurred while clearing the JavaScript/CSS cache.,module,Magento_Backend,,,,
An error occurred while disabling cache.,An error occurred while disabling cache.,module,Magento_Backend,,,,
An error occurred while enabling cache.,An error occurred while enabling cache.,module,Magento_Backend,,,,
An error occurred while refreshing cache.,An error occurred while refreshing cache.,module,Magento_Backend,,,,
An error occurred while saving account.,An error occurred while saving account.,module,Magento_Backend,,,,
An inactive store view cannot be saved as default store view,An inactive store view cannot be saved as default store view,module,Magento_Backend,,,,
Anchor Text for Next,Anchor Text for Next,module,Magento_Backend,,,,
Anchor Text for Previous,Anchor Text for Previous,module,Magento_Backend,,,,
Any,Any,module,Magento_Backend,,,,
Applied Theme,Applied Theme,module,Magento_Backend,,,,
Are you sure you want to do this?,Are you sure you want to do this?,module,Magento_Backend,,,,
Are you sure?,Are you sure?,module,Magento_Backend,,,,
Attributes,Attributes,module,Magento_Backend,,,,
Authentication error occurred.,Authentication error occurred.,module,Magento_Backend,,,,
Authentication storage is incorrect.,Authentication storage is incorrect.,module,Magento_Backend,,,,
Auto-redirect to Base URL,Auto-redirect to Base URL,module,Magento_Backend,,,,
Average,Average,module,Magento_Backend,,,,
Average Order,Average Order,module,Magento_Backend,,,,
Back,Kembali,module,Magento_Backend,,,,
Backup Options,Backup Options,module,Magento_Backend,,,,
Base Link URL,Base Link URL,module,Magento_Backend,,,,
Base URL,Base URL,module,Magento_Backend,,,,
Base URL for Static View Files,Base URL for Static View Files,module,Magento_Backend,,,,
Base URL for User Media Files,Base URL for User Media Files,module,Magento_Backend,,,,
Base URLs,Base URLs,module,Magento_Backend,,,,
Base URLs (Secure),Base URLs (Secure),module,Magento_Backend,,,,
Before modifying the store view code please make sure it is not used in index.php.,Before modifying the store view code please make sure it is not used in index.php.,module,Magento_Backend,,,,
Before modifying the website code please make sure it is not used in index.php.,Before modifying the website code please make sure it is not used in index.php.,module,Magento_Backend,,,,
Bestsellers,Penjualan terbaik,module,Magento_Backend,,,,
Big Image,Big Image,module,Magento_Backend,,,,
Block Information,Block Information,module,Magento_Backend,,,,
Browse Files...,Browse Files...,module,Magento_Backend,,,,
Cache Control,Cache Control,module,Magento_Backend,,,,
Cache Management,Cache Management,module,Magento_Backend,,,,
Cache Storage Management,Cache Storage Management,module,Magento_Backend,,,,
Cache Type,Cache Type,module,Magento_Backend,,,,
Cancel,Batal,module,Magento_Backend,,,,
Catalog,Katalog,module,Magento_Backend,,,,
Catalog Rewrites,Catalog Rewrites,module,Magento_Backend,,,,
Changes have been made to this section that have not been saved.,Perubahan yang telah dibuat di bagian ini tidak tersimpan,module,Magento_Backend,,,,
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.",module,Magento_Backend,,,,
City,Kota,module,Magento_Backend,,,,
Clear,Clear,module,Magento_Backend,,,,
Close,Dekat,module,Magento_Backend,,,,
Code,Kode,module,Magento_Backend,,,,
Communications,Communications,module,Magento_Backend,,,,
Community Edition,Community Edition,module,Magento_Backend,,,,
Connect Manager,Connect Manager,module,Magento_Backend,,,,
Content,Content,module,Magento_Backend,,,,
Copyright &copy, %1 Magento Commerce Inc. All rights reserved.,Copyright &copy, %1 Magento Commerce Inc. All rights reserved.,module,Magento_Backend,,
Country,Negara,module,Magento_Backend,,,,
Country Options,Pilihan negara,module,Magento_Backend,,,,
Create DB Backup,Create DB Backup,module,Magento_Backend,,,,
Create Store,Create Store,module,Magento_Backend,,,,
Create Store View,Create Store View,module,Magento_Backend,,,,
Create Website,Create Website,module,Magento_Backend,,,,
CSS Settings,CSS Settings,module,Magento_Backend,,,,
Currency,Currency,module,Magento_Backend,,,,
Current Month,Current Month,module,Magento_Backend,,,,
Current User Identity Verification,Current User Identity Verification,module,Magento_Backend,,,,
Custom Admin Path,Custom Admin Path,module,Magento_Backend,,,,
Custom Admin URL,Custom Admin URL,module,Magento_Backend,,,,
Custom Design,Custom Design,module,Magento_Backend,,,,
Custom Email 1,Custom Email 1,module,Magento_Backend,,,,
Custom Email 2,Custom Email 2,module,Magento_Backend,,,,
Customer,Customer,module,Magento_Backend,,,,
Customer Support,Customer Support,module,Magento_Backend,,,,
Customer View,Customer View,module,Magento_Backend,,,,
Customers,Customers,module,Magento_Backend,,,,
Dashboard,Dashboard,module,Magento_Backend,,,,
Data Transfer,Data Transfer,module,Magento_Backend,,,,
Date From,Date From,module,Magento_Backend,,,,
Date selector,Date selector,module,Magento_Backend,,,,
Date To,Date To,module,Magento_Backend,,,,
Debug,Debug,module,Magento_Backend,,,,
Default Country,Default Country,module,Magento_Backend,,,,
Default No-route URL,Default No-route URL,module,Magento_Backend,,,,
Default Pages,Default Pages,module,Magento_Backend,,,,
Default Store,Default Store,module,Magento_Backend,,,,
Default Store View,Default Store View,module,Magento_Backend,,,,
Default Theme,Default Theme,module,Magento_Backend,,,,
Default Web URL,Default Web URL,module,Magento_Backend,,,,
Delete,Delete,module,Magento_Backend,,,,
Delete %1,Delete %1,module,Magento_Backend,,,,
Delete %1 '%2',Delete %1 '%2',module,Magento_Backend,,,,
Delete Store,Delete Store,module,Magento_Backend,,,,
Delete Store View,Delete Store View,module,Magento_Backend,,,,
Delete Web Site,Delete Web Site,module,Magento_Backend,,,,
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.",module,Magento_Backend,,,,
Description,Description,module,Magento_Backend,,,,
Design,Design,module,Magento_Backend,,,,
Design Change,Design Change,module,Magento_Backend,,,,
Design Rule,Design Rule,module,Magento_Backend,,,,
Developer,Developer,module,Magento_Backend,,,,
Disable,Disable,module,Magento_Backend,,,,
Disable Email Communications,Disable Email Communications,module,Magento_Backend,,,,
Disable Modules Output,Disable Modules Output,module,Magento_Backend,,,,
Disabled,Disabled,module,Magento_Backend,,,,
Edit Design Change,Edit Design Change,module,Magento_Backend,,,,
Edit Store,Edit Store,module,Magento_Backend,,,,
Edit Store Design Change,Edit Store Design Change,module,Magento_Backend,,,,
Edit Store View,Edit Store View,module,Magento_Backend,,,,
Edit Web Site,Edit Web Site,module,Magento_Backend,,,,
Elements,Elements,module,Magento_Backend,,,,
Email,Email,module,Magento_Backend,,,,
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Backend,,,,
